TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
19423,,Heavy Rain,,"Heavy Rain is a cinematic psychological thriller from game developer Quantic Dream exclusively for the PlayStation 3. Dealing with a range of adult themes, the game revolves around a sophisticated plot and strong narrative threads that explore a complex moral proposition. You assume the role of multiple characters with very different backgrounds, motivations, and skills in a world where each player decision affects what will follow.",,493
516749,fr,I Am Dead,,I am Dead est un charmant jeu de puzzle conçu par les créateurs de Hohokum et de Wilmot’s Warehouse et dans lequel on explore la vie après la mort.,steam,131869
503762,fr,Super Seducer,,"Super Seducer est le simulateur de séduction le plus réaliste au monde: un jeu d'action en direct qui te met dans les situations de tous les jours (cafétéria, bureau, bar) et te permet de choisir comment te comporter et voir comment les femmes réagissent.",steam,76397
33945,fr,Starbound,,"You’ve fled your home, only to find yourself lost in space with a damaged ship. Your only option is to beam down to the planet below, repair your ship and set off to explore the universe...",steam,3019
9178,,Halo 3,,"Halo 3 is a shooter game where players primarily experience gameplay from a first-person perspective. Much of the gameplay takes place on foot, but also includes segments focused on vehicular combat. The balance of weapons and objects in the game was adjusted to better adhere to the ""Golden Triangle of Halo"": these are weapons, grenades, and melee attacks, which are available to a player in most situations. Players may dual-wield some weapons, forgoing the use of grenades and melee attacks in favor of the combined firepower of two weapons. Many weapons available in previous installments of the series return with minor cosmetic and power alterations. Unlike previous installments, the player's secondary weapon is visible on their player model, holstered or slung across the player's back. 
Halo 3 introduces ""support weapons"", which are cumbersome two-handed weapons that slow the player, but offer greatly increased firepower in return. In addition to weapons, the game contains a new class of gear called equipment; these items have various effects, ranging from defensive screens to shield regeneration and flares. Only one piece of equipment can be carried at a time. The game's vehicular component has been expanded with new drivable and AI-only vehicles.",,987
496885,fr,Stationeers,,"Stationeers puts you in control of the construction and management of a space station to run by yourself or online with your friends. Complex atmospheric, electrical, manufacturing, agriculture, and gravitational systems require your thought and management at all times!",steam,28013
503456,fr,Aim Lab,,Le meilleur entraînement à la visée pour les jeux FPS/TPS : Aim Lab utilise une technologie avancée et automatique pour analyser votre performance et vous aider à améliorer votre gameplay rapidement.,steam,67902
15538,,Mega Man X3,,"Mega Man X and his trusty partner Zero have a new force to reckon with. Who or what has caused a riot of Mavericks to break out in the experimental utopia known as Doppler Town? 
 
Named after the scientist reploid, Doppler Town was supposed to be a place where humans and reploids could live in harmony. After discovering a virus that was turning reploids to Mavericks, Doppler's anti-virus was a big success. But Doppler itself became infected with the virus and assembled a team to take out the Maverick Hunter Units. The Doppler Effect is about to unfold, with Mega Man X and Zero the only cure for the deadly virus!",,1743
515178,,War of the Visions: Final Fantasy Brave Exvius,,"""In this war-torn world 
with sword in hand 
For what would you fight—what would you protect 
The Visions are with the ring...""",,112885
496950,fr,Modern Combat Versus,,"Plongez dans un tout nouveau jeu de tir multijoueur à la première personne palpitant. Choisissez votre Agent, maîtrisez votre rôle et dominez le champ de bataille avec votre équipe. Attaquants redoutables, défenseurs acharnés et assassins furtifs, il y a un Agent pour chaque style de combat.",steam,71910
11172,,Dark Age of Camelot,,"Dark Age of Camelot (DAoC) is a 3D medieval fantasy MMORPG, released on October 10, 2001 in North America and in Europe shortly after through its partner GOA. The game combines Arthurian lore, Norse mythology and Irish Celtic legends with a dash of high fantasy. It is set in the period after King Arthur's death and his kingdom has split into three parts which are in a constant state of war with each other. 
DAoC includes both Player versus Environment (PvE) and Realm versus Realm (RvR) combat. Players can choose to adventure alone or join groups. Players may also join battlegroups, which are formed so all members are able to get completion of credit in large-scale PvE encounters and for communication purposes in RvR.",,657
508513,,Pathfinder,,,,105190
369259,fr,Wolfenstein: The New Order,,"Wolfenstein®: The New OrderTM remet au goût du jour la série qui a créé le genre du FPS. En cours de développement chez Machine Games, un studio composé d'un collectif de développeurs aguerris et reconnus pour leurs travaux sur des jeux au scénario palpitant, Wolfenstein propose une histoire passionnante remplie d'action, d'aventure et...",steam,2031
498459,fr,Jurassic World Evolution,,Placez-vous au cœur de la franchise Jurassic et imaginez votre propre Jurassic World.,steam,54996
491030,fr,Praey for the Gods,,"Praey for the Gods is a brutal journey set on a desolate frozen island, where your only chance of survival is to destroy the very gods you believe in.",steam,14378
313331,fr,DCS World,,Prenez les commandes du jet d'attaque Su-25T &quot;Frogfoot&quot; et du TF-51D &quot;Mustang&quot; dans le simulateur free-to-play Digital Combat Simulator World !,steam,3769
518013,,Bugsnax,,"Bugsnax takes you on a whimsical adventure to Snaktooth Island, home of the legendary half-bug half-snack creatures, Bugsnax. Invited by intrepid explorer Elizabert Megafig, you arrive to discover your host nowhere to be found, her camp in shambles, and her followers scattered across the island alone... and hungry! 
It's up to you to solve the mysteries of Snaktooth Island: What happened to Lizbert? What are Bugsnax and where do they come from? But most of all, why do they taste SO GOOD?",,134602
490695,,Hatsune Miku: Project Diva Future Tone,,"Hatsune Miku: Project Diva Future Tone is a home console port of Hatsune Miku: Project Diva Arcade Future Tone for the PlayStation 4, containing over 200 songs and 300 modules to collect.",,25821
417932,fr,Unturned,,"Survivant dans un monde infesté par des zombies, vous devez coopérer avec vos amis et créer des alliances pour rester parmi les vivants.",steam,7878
491181,fr,Oxenfree,,"Oxenfree est un thriller surnaturel mettant en scène un groupe d'amis qui ouvre malencontreusement une faille spectrale. Vous êtes Alex, et vous venez d'amener votre demi-frère, Jonas, sur une île pour une fête nocturne qui tourne horriblement mal.",steam,14587
2274,,The Sims 2,,"The Sims 2 is the sequel of the acclaimed slice of life simulator The Sims. Like its predecessor, The Sims 2 put the player in control of an household of ""sims"" in order to direct their daily routine, which includes finding a job, befriending neighbors and addressing their basic needs. 
The player will be also able to completely customize the residential lot with a lot of stuff and thing, which sims are able to interact with. 
The main features introduced in The Sims 2 are: 
- New fully 3D engine, which allows a complete control of view rotation and zoom 
- Genetics and Aging 
- Aspiration, Wants and Fears",,224
17757,,Mega Man 8,,"A gigantic space explosion sends two strange meteors crashing to Earth. The call goes out and Mega Man speeds to the site. There he sees his arch-rival, Dr. Wiley, fleeing the scene, clutching one of the mysterious metallic meteors. Now Mega Man must uncover the secret of the second meteor in a race to stay one step ahead of Dr. Wiley and his new deadly breed of super-powered robots. 
 
• Battle across 14 huge stages to face eight devious new enemies. 
• Multiple upgrades for Mega Man - customize to your specifications every game. 
• Intense Japanese anime intros, cut scenes and cinema screens. 
• Incredibly fluid animation and highly detailed backgrounds.",,1721
488125,,Gridiron,,"Gridiron is a fast-paced fusion of sci-fi and arcade-style football. Featuring easy to understand controls and a competitive multiplayer driven online experience. Gridiron features up to 7v7 both casual and competitive online matches, offline practice mode and much more!",,85968
513357,,TEPPEN,,"There’s only one way to Rise to the Top – playing TEPPEN! 
TEPPEN is the Ultimate Card Battle game where units you command operate in real time, featuring dynamic action with over-the-top attacks blowing up your screen. 
With astonishing graphics and a cutting-edge battle system, TEPPEN is the card game to end all other card games! 
Command popular Heroes (characters) from Monster Hunter, Devil May Cry, Street Fighter, Resident Evil, and other series in All-Star action from Capcom's finest!",,120484
292014974,,Dadish 2,,"He’s a dad, and a radish, and he’s back in his biggest adventure yet! After an impromptu “Bring Your Kids To Work Day” goes awry, Dadish sets off to find his missing children. Along the way he’ll wade through swamps, ride rockets, climb a big tree, and even visit outer space! Help reunite Dadish with his missing kids in this charming and challenging platforming adventure.",,142986
497334,,Pokémon Ultra Sun/Ultra Moon,,"""Take on the role of a Pokémon Trainer and uncover new tales, and unravel the mystery behind the two forms reminiscent of the Legendary Pokémon. With new story additions and features this earns Pokémon™ Ultra Sun and Pokémon Ultra Moon the name ""Ultra!"" Another adventure is about to begin! 
 
New Pokémon forms have been discovered in the Alola region in Pokémon Ultra Sun and Pokémon Ultra Moon! These forms are reminiscent of the Legendary Pokémon Solgaleo, Lunala, and Necrozma, first revealed in Pokémon Sun and Pokémon Moon. Head out on an epic journey as you solve the mystery behind these fascinating Pokémon! In this expanded adventure, get ready to explore more of the Alola region, catch more amazing Pokémon, and battle more formidable foes in Pokémon Ultra Sun and Pokémon Ultra Moon!""",,36793
509699,fr,Them and Us,,"Them and Us is a classic, survival horror game with a focus on atmosphere and player immersion. Discover the truth of Alicia’s past as she descends further into her strange, unending nightmare.",steam,107688
502901,,The Room: Old Sins,,"Enter The Room: Old Sins and be transported to a place where tactile exploration meets challenging puzzles and a captivating story. 
The sudden disappearance of an ambitious engineer and his high-society wife provokes the hunt for a precious artefact. The trail leads to the attic of their home, and the discovery of an old, peculiar dollhouse… 
Explore unsettling locations, follow obscure clues and manipulate bizarre contraptions as you uncover the mysteries within Waldegrave Manor.",,27725
493826,,Dual Universe,,"Dual Universe is a Continuous Single-Shard sandbox MMORPG taking place in a vast Sci-Fi universe, focusing on emergent gameplay with player-driven in-game economy, politics, trade and warfare. Players can freely modify the voxel-based universe by creating structures, spaceships or giant orbital stations, giving birth to empires and civilizations.",,19548
505457,fr,Bus Simulator 18,,"Incarnez un chauffeur de bus dans un monde urbain ouvert en solo ou en multi. Conduisez des modèles créés par des grands constructeurs comme Mercedes-Benz, Setra, MAN et IVECO BUS. Emmenez vos passagers à destination et soyez à l’heure !",steam,96250
506430,fr,Trials Rising,,"La série Trials revient avec l'action débridée et la physique ultra pointue qui ont fait son succès. Avec ses nouvelles pistes dans des lieux emblématiques du monde entier et ses nouveaux modes compétitifs, Trials® Rising est le meilleur à ce jour.",steam,103316
32513,fr,To the Moon,,Une expérience narrative à propos de deux docteurs traversant à reculons dans les souvenirs d'une homme mourant afin de réaliser artificiellement son dernier souhait.,steam,5025
493567,fr,Throne of Lies: Medieval Politics,,"Play FREE! The 3D online multiplayer game of social deduction and mischief, inspired by medieval politics and the Werewolf/Mafia (1986) genre. Gather 'round the tabletop, uniting allies of the realm with strategy to distinguish friend from foe.",steam,29422
515386,fr,Skul: The Hero Slayer,,"Guide Skul dans sa quête solitaire pour affronter l'armée impériale et sauver son roi de la captivité, dans un jeu de plateformes 2D plein d'action et de rebondissements.",steam,127842
92930,fr,Goodbye Deponia,,"Toujours plus de chaos, de destructions... et de Rufus. Non pas un seul Rufus, ni même deux, mais trois Rufus, bien (mal) à l'oeuvre pour causer tout un tas de catastrophes dans Goodbye Deponia, le dernier épisode du jeu d'aventure point &amp; click bien connu!",steam,5064
5492,,Diablo,,"An isometric strategy RPG that takes place in and below the town of Tristram. Gothic fantasy weapons and spells are used to defeat hordes of monsters from hell through randomized dungeon levels, continuously gaining experience points, gold, and a variety of equipment to bolster the hero's monster-killing potency along the way.",,125
24394,,Battlefield 3,,"In Battlefield 3, players step into the role of the elite U.S. Marines. As the first boots on the ground, players will experience heart-pounding missions across diverse locations including Paris, Tehran and New York. As a U.S. Marine in the field, periods of tension and anticipation are punctuated by moments of complete chaos. As bullets whiz by, as walls crumble, as explosions force players to the ground, the battlefield feels more alive and interactive than ever before.",,343
3623,,Pokémon Red/Blue,,"You've finally been granted your Pokémon Trainer's license. Now, it's time to head out to become the world's greatest Pokémon Trainer. It's going to take all you've got to collect 150 Pokémon in this enormous world. Catch and train monsters like the shockingly-cute Pikachu. Face off against Blastoise's torrential water cannons. Stand strong when facing Pidgeot's stormy Gust. Trade with friends and watch your Pokémon evolve. Important—no single Pokémon can win at all. Can you develop the ultimate Pokémon strategy to defeat the eight Gym Leaders and become the greatest Pokémon Master of all time?",,1511
32895,fr,Heroes & Generals,,"Tirez, faites tout péter, pilotez un avion ou hurlez vos ordres dans ce shooter Free-to-Play et multijoueur à grande échelle. Des milliers de joueurs dans des batailles multiples engagés dans une immense guerre entre nations. Les premiers à parvenir à s'emparer de 15 villes récolteront toute la gloire.",steam,7435
499302,fr,Airport CEO,,Construisez et gérez un aéroport international !,steam,52524
489956,,Crowfall,,"Crowfall is a Massively Multiplayer Online Role Playing Game (MMORPG). The Worlds of Crowfall feature unique maps, rules, and victory conditions. Every World is different, and players join teams (Factions, Guilds or Noble Houses) to vie for control of each World.",,1126
9891,,Silent Hill 2,,"The second entry in the Silent Hill franchise, Silent Hill 2 is a narrative-focused third-person psychological horror game with exploration and puzzle-solving elements which follows James Sunderland, a man who receives a letter, seemingly sent by his three-years-deceased wife Mary, in which he is beckoned to the fog-ridden town of Silent Hill at the same time as numerous other people troubled by their past.",,481
669041472,fr,Out of Reach: Treasure Royale,,"Le spinoff d'Out of Reach est un jeu de style Battle Royale dans lequel des dizaines d'équipages de pirates se font face en pleine mer, dans la jungle des îles et dans des grottes sombres. Naviguez sur votre vaisseau, bombardez vos ennemis, trouvez des équipements mais surtout cherchez des trésors!",steam,113333
7934,,Crash Bandicoot 2: Cortex Strikes Back,,"Crash Bandicoot 2: Cortex Strikes Back is the second game in the Crash Bandicoot series, and the sequel to the original game. Crash Bandicoot 2's gameplay is largely similar to that of the original. However, there are some differences. Players make their way through a limited environment whilst breaking crates, each of which containing some kind of bonus. Breaking all of a level's crates earns the player that level's clear gem. The player can also collect additional clear and colored gems by finding and touching them. Colored gems activate secret areas. If the player collects all of the gems in the game, the secret ending is activated.",,1186
889640923,,Lost Relics,,"Lost Relics is an Action-Adventure Role Playing Game with blockchain backed items that you can truly own. 
 
Explore Talmuth and embark on Adventures in search of precious artifacts while saving the townsfolk from terrifying beasts! 
 
Precious Artifacts you find are Enjin ERC-1155 Ethereum blockchain crypto items which are tangible assets with real value, allowing you to trade, sell or own forever!",,135578
1150810290,fr,a new life.,,"Lorsque votre proche vous fait du mal, que faites-vous ? Une histoire d'amour classique sur le lâcher prise.",steam,133449
95624,,Dikembe Mutombo's 4 1/2 Weeks to Save the World,,An absurd 16-bit advergame released in 5 parts. It chronicles the efforts of NBA star Dikembe Mutombo as he and a talking bear try to save the world from the impending Mayan apocalypse.,,79618
10209,fr,LEGO Star Wars: The Complete Saga,,"Ramassez des briques du I au VI! Jouez aux 6 films Star Wars en un seul jeu vidéo! Ajout de nouveaux personnages, de nouveaux niveaux, de nouvelles fonctionnalités et pour la première fois, la chance de construire votre chemin et combattre à travers un univers Star Wars amusant sur votre PC!",steam,2682
493388,fr,Foxhole,,Foxhole est un jeu massivement multijoueur où vous coopérez avec des centaines de joueurs pour façonner le résultat d'une guerre en ligne persistante. C'est le jeu de stratégie et de tactiques collaboratives ultime. Chaque action que vous entreprenez peut avoir un effet puissant à travers un monde en état de guerre.,steam,27091
515195,fr,Half-Life: Alyx,,"Half-Life: Alyx marque le retour, en VR, de Valve dans l'univers de Half-Life. Situé entre les événements de Half-Life et de Half-Life 2, le jeu retrace l'histoire d'un combat impossible contre un groupe d'extraterrestres cruels connu sous le nom du Cartel.",steam,126098
19589,fr,L.A. Noire,,"Un thriller sombre et violent, avec comme toile de fond Los Angeles des années 1940.",steam,109
499737,fr,Under Leaves,,"Un voyage au cœur de la forêt, de la jungle ou dans les profondeurs de l'océan. Trouvez des châtaignes pour les cochons, une chenille pour le crocodile ou une, deux, trois étoiles de mer. Un jeu d'objets cachés plein de couleurs dans le monde des animaux.",steam,28236
313146,fr,Darkwood,,"Darkwood - a new perspective on survival horror. Scavenge and explore a rich, ever-changing free-roam world by day, then hunker down in your hideout and pray for the morning light.",steam,17032
498510,,Yakuza Kiwami 2,,"Yakuza Kiwami 2 is a remake of Yakuza 2, and is an action-adventure game set in an open world environment and played from a third-person perspective. Combat is based on that previously seen in Yakuza 6. A new ""Majima Saga"" story scenario features recurring series anti-hero Goro Majima as a playable character.",,2060
511841,fr,Five Nights at Freddy's: Help Wanted,,Five Nights at Freddy’s: Help Wanted is a collection of classic and original mini-games set in the Five Nights universe. Experience the horror in flat (non-VR) mode or VR. Oculus Rift and HTC Vive are supported. A VR Headset is NOT required to play.,steam,115304
15943,fr,The Elder Scrolls III: Morrowind,,L'édition jeu de l'année Elder Scrolls III: Morrowind® inclut le contenu original de Morrowind et contient les extensions Bloodmoon et Tribunal.Ce jeu de rôle épique vous permet de créer le personnage de votre choix et vous donne une grande liberté d'action.,steam,56
508865,fr,Synth Riders,,"Synth Riders is a freestyle dancing VR rhythm alternative with official custom song support. Lose yourself in the incredible music, meet friends in the multiplayer, and get a good workout in the process!",steam,105333
504059,fr,Supraland,,"Commence par la demo! Un mélange entre Portal, Zelda et Metroid. Explorez, trouvez des améliorations secrètes, résolvez des puzzles, combattez des monstres et débloquez de nouvelles compétences vous permettant d’accéder à de nouveaux endroits. Playtime 12-25h.",steam,89354
503988,,Princess Connect! Re:Dive,,Re:dive takes place in the village Landosle in the continent of Astria where the new adventure begins. Previous characters from the original game are also planned to release along with new characters!,,22791
28867,fr,Vindictus,,"Dive into stylish, bloody combat with Vindictus, one of the most brutal action RPGs.",steam,7887
510203,fr,Cooking Simulator,,"Devenez le meilleur des chefs! Prenez les commandes d'une cuisine impeccable et réaliste, pleine d'ustensiles et d'équipement. Débloquez et concoctez plus de 80 recettes et utilisez des dizaines d'ingrédients plus vrais que nature pour cuisiner tout ce que vous aimez. Le tout saupoudré d'un soupçon de physique ultra-réaliste.",steam,38967
348,,RISK: The Game of Global Domination,,"Aspects of the classic game, like building armies and seizing territories, are brought to life through animation and graphics. The version also offers a variation on the classic game, titled Ultimate Risk, which further enhances gameplay by including weather, terrain, POWs, and more, features not possible with the limitations of the board version. These features add a new dynamic to the already challenging game by forcing users to consider alternate strategies from the original board game version. 
 
Five maps are available for strategizing, including the classic world map with six continents and the American map, with 14 additional countries and 153 territories. If playing the classic version, players choose from three varying game objectives. In World Domination, the last player standing wins the game, while the Capital Risk module establishes a goal of conquering the opposing player's secretly designated capital. The last objective, Mission Risk, involves completing a mission designated by drawing a random card.",,62161
493125,fr,My Summer Car,,"My Summer Car is the ultimate car owning, building, fixing, tuning, maintenance AND permadeath life survival simulator. You start the game with hundreds of loose parts and assemble both car and engine.",steam,21453
8259,,TV Station Manager,,,,80320
489668,,Granblue Fantasy,,"The Japanese game got a patch on April 11, 2016 which added an English option in-game instead of it being released internationally. This means the game must be downloaded/installed and started in Japanese before switching to English. 
 
Granblue Fantasy is a Japanese role-playing video game. The game plays as a traditional Japanese role-playing video game with turn-based battles. The game also contains summons and a class system that alters the main character's move-set and growth. Characters gain levels and abilities by accruing experience; summons and weapons equipped also confer characters with bonuses on attack power and HP. The characters themselves are gained either via quests (the main story quests or special event quests) or by using in-game currency to receive random crystal fragments, which may contain special weapons that add specific characters to the party. Characters, summons, and weapons are ranked (from best to worst) as SSR, SR, R, or N; each is also of type wind, water, fire, earth, light, or darkness. Voice actors provide voices for all of the characters in battle, and for much of the main and event storylines.",,13623
490757,fr,BATTLETECH,,Prenez le commandement de votre propre équipe de 'Mechs et des MechWarriors qui les pilotent et luttez pour survivre alors que vous vous retrouvez au beau milieu d'une féroce guerre civile interstellaire.,steam,18279
24324,,The Legend of Zelda: Skyward Sword,,"Skyward Sword is the sixteenth entry in the Legend of Zelda series. The game makes use of the Wii MotionPlus peripheral for sword fighting, with a revised Wii Remote pointing system used for targeting.",,534
2128929587,fr,Radio Station,,Radio Station is a single-player first-person game in which you have to get out of the existing situation.,steam,132772
458634,,Cyphers,,"Cyphers is a Korean, third-person MOBA style Action Game where two teams try to take down a series of barricades and towers to destroy the enemy's main building and claim victory. The game has a strong emphasis on melee weapons and stylish attacks. Players may choose from a variety of 35 characters. It also has a unique progression system where the player's level depends on the number of upgrades they have.",,62633
517534,,Paper Mario: The Origami King,,"Join Mario and his new companion Olivia on a comedic adventure that will take you to the far corners of a papercraft world in Paper Mario: The Origami King on Nintendo Switch! 
 
Face off against the Origami King and his army of paper invaders, team up with some extraordinary companions and master magical powers on your quest to save the world. 
 
 
Unwrap an epic quest! 
 
Travel the land, repair the damage done by the Folded Soldiers and rescue Toads trapped in all manner of wacky scrapes! 
 
With the help of Olivia’s paper-folding powers, use the far-reaching 1,000 Fold Arms and other paper transformations to save those imprisoned by the Origami King’s henchmen, and help restore peace to the world. 
 
Put a stop to King Olly's plans by engaging in battles which will put both your tactical thinking and puzzle solving skills to the test – against his origami army, as well as humongous bosses under his command!",,133923
369365,fr,Quantum Break,,"Remedy Entertainment, maître des jeux d'action cinématiques, vous présente Quantum Break, une aventure temporelle pleine d’action et de suspense. Quantum Break mêle jeu et série télévisée, et les décisions prises dans l'un affecteront l'autre.",steam,3750
490488,,Medivia Online,,"Medivia Online is a massive multiplayer online roleplaying game first released in 2009. It's a simple 2D game with an oblique projection which gives an illusion of depth. However, despite the fact that Medivia Online is a 2D game it has a third dimension as well creating an effect of different floors in a 2D world.

Players on Medivia Online are currently allowed to choose one of four professions they will play during the journey in a mystery medieval world full of beauty and magic.",,59935
10505,,Super Castlevania IV,,"A century of Transylvanian tranquility is about to come to a shocking end. Once again the mortifying screams of helpless villagers shake the ground as they huddle against new nightmarish horrors unleashed by the Duke of Darkness, Count Dracula. And this time he has a tombstone with your name on it, Simon Belmont. 
You must descend into Castle of the Undead and its gruesome ground, accompanied by the most chilling sound effects to ever tingle your spine. Inside, a freshly dug 11 levels maze features the treacherous Terrace of Terror, the dangerous Rotating Dungeon, the Sunken Ruins of Lost Spirits, torture chambers and creature filled caves. Use your whip like a grappling hook and swing past hundreds of traps and a host of ghost freaks, living corpses and hidden goblins. All while dodging or destroying the unpredictable spitting lizards, carnivorous coffins, and more. 
Find the concealed weapons needed to defeat everything from eerie phantoms to haunted furniture. Then prepare to find yourself face-to-thing with hideous torments like the Tongue Lasher, the Darkest Knight, the Bone-Afide Horseman and the Granite Crusher. When your nerves get shot, use your password and take a breather. But forge on, Simon Belmont, because if you though Dracula was down for the count, he's only just begun to fright!",,1124
510954,fr,Pinkman,,"Pinkman is a fast-paced, action platformer about a lost man with pink skin and an incredible skill to fart.",steam,31643
19339,,Dragon Ball Z: Budokai Tenkaichi 3,,"Budokai Tenkaichi 3 is a 1vs1 fighting game based on the anime/manga Dragon Ball by Akira Toriyama. It includes the apocalyptic battles and the essence of the Dragon Ball series following the main story of the popular manga. As in the previous games of the series, you'll have to select your character (over 162 characters with their own movements and combos) and fight against a friend or the computer in many different game modes with many different stages and weather/time conditions.",,2254
519579,,ENDER LILIES: Quietus of the Knights,,"ENDER LILIES is a dark fantasy 2D Action RPG about unraveling the mysteries of a nation destroyed by a cataclysmic event. The fallen Kingdom of End is a tragic and beautiful world featuring a majestic castle, submerged forests and forbidden underground areas. 
 
On this sorrowful journey, encounter horrific enemies against whom a moment of inattention could be fatal. By releasing foes from their undying curse, you may gain their strength. Overcome the hardships of your journey and uncover the truth with the aid of the fallen knights.",,138858
18734,fr,Borderlands,,"Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...",steam,498
2009742488,fr,BioShock Remastered,,BioShock n'est pas un jeu de tir comme les autres : ses armes et ses stratégies sont originales. Vous aurez un arsenal complet à votre disposition du simple revolver au lance-grenade. Vous aurez également la possibilité de modifier votre ADN pour une meilleure &quot;efficacité&quot;.,steam,20
6650,,ActRaiser,,"ActRaiser is a 1990 platform and city-building simulation game for the Super Nintendo, combining traditional side-scrolling platforming with urban planning god game sections. In 2007, ActRaiser became available on the Wii's Virtual Console download service. A version of the game was also released for European mobile phones in 2004.",,6468
30720,fr,The Wolf Among Us,,"From the makers of the 2012 Game of the Year: The Walking Dead, comes a thriller based on the award-winning Fables comic books. As Bigby Wolf you will discover that a brutal, bloody murder is just a taste of things to come in a game series where your every decision can have enormous consequences.",steam,2993
21612,,Kingdom Hearts Re:Chain of Memories,,"Kingdom Hearts Re:Chain of Memories is a full remake of Kingdom Hearts: Chain of Memories, released on the PlayStation 2. In Japan, it is part of the Kingdom Hearts II Final Mix+ compilation and has connectivity features with Kingdom Hearts II Final Mix. As there were no plans to release Kingdom Hearts II Final Mix internationally, these features were modified for the North American release.",,1220
5288,,Ultima Online,,"Ultima Online is the product of Richard Garriott's idea for a fantasy game involving several thousand people who can all play in a shared fantasy world. It is responsible for grandfathering the genre of the MMO, and showing the industry that MMO's were the next era of gaming.",,3126
3007,,Fable,,"In Fable, the players' every action determines their character's skills, appearances and moralities. Life stories are created from childhood through adulthood and on to old age. Players may choose the paths of righteousness or dedicate their characters' lives to evil; observing as they transform into reflections of their actions and decisions. As players' characters develop, the world reacts to them and their actions. People comment on their successes, failures, appearances and behaviors. Their many opinions are expressed through applause, mockery, trepidation, panic and even flirtation. With each person characters aid and every creature they slay, the world is changed forever. In Fable, gamers decide: ""Who will I be?""",,521
488758,fr,Vampyr,,"Londres, 1918. Vous êtes le Dr. Jonathan Reid. Vous êtes un vampire. En tant que docteur, vous cherchez un remède au fléau qui décime la population - mais le vampire en vous réclame le sacrifice de ceux que vous aviez juré de protéger.",steam,8729
20716,,I Wanna Be The Guy,,"I Wanna Be the Guy: The Movie: The Game is a 2D platform indie freeware video game created by independent developer Michael ""Kayin"" O'Reilly for Microsoft Windows using Multimedia Fusion 2. First released in October 2007, the game is not in active development despite being listed as a beta, though the source code for the game was released by Kayin in November 2011. 
 
IWBTG is most famous for its difficulty. Most of the landscape is engineered specifically to kill the player character. Alongside a traditional range of recognizable dangers, such as spikes and pits, there are many less obvious threats as well, most of which are all but impossible to avoid without either previous knowledge or trial and error.",,14143
509356,fr,Streets of Rage 4,,"Le légendaire Streets of Rage, connu sous le nom de Bare Knuckle (ベア・ナックル Bea Nakkuru) au Japon, est une trilogie de beat ‘em up réputée pour sa jouabilité indémodable et sa musique électro.",steam,107262
490808,,Mobile Suit Gundam: Extreme Vs. Maxi Boost,,"Mobile Suit Gundam: Extreme Vs. Maxi Boost is an arcade game and updated version of Mobile Suit Gundam: Extreme Vs. Full Boost, released on March 6, 2014. Much like Full Boost, the game will introduce both new suits and characters as well as new game mechanics such as a revamped EX Mode and changes to forms for certain units. The theme song is Rave-up Tonight by Fear and Loathing in Las Vegas. It is later followed up by a portable spinoff, Extreme Vs Force and an update in Maxi Boost ON.",,23434
13050,,Castlevania: Symphony of the Night,,"A seminal 2D metroidvania in which after the events of Castlevania: Rondo of Blood (1993), a man named Alucard arrives at Dracula's castle after it rises from the rubble, and seeks to defeat the evil contained within it once and for all by exploring, fighting its inhabitants and collecting the various weapons and abilities hidden in its depths.",,1128
1383497078,fr,Crimson Spires,,"This otome-style visual novel blends eeriness and romance into a compelling drama. A ring of deadly towers traps you in the small mining town of Bataille, Missouri with extreme conspiracy theorists, a serial killer, and wealthy vampires. Choose your partner wisely.",steam,143790
77837,fr,WGT Golf,,"Jouez sur des parcours de golf emblématiques comme Pebble Beach, St Andrews et Wolf Creek dans le plus réaliste des jeux de golf gratuits et rejoignez des millions de joueurs du monde entier ! WGT a l'honneur de faire partie de la famille Topgolf.",steam,64369
508698,fr,Little Misfortune,,"Suivant les conseils de son nouvel ami Monsieur la Voix, Misfortune part à l’aventure dans la forêt, où des mystères s’apprêtent à être révélés et… où un peu de malchance l’attend.",steam,108778
9250,,Mario Kart 64,,"Mario Kart 64 is the second main installment of the Mario Kart series. It is the first game in the series to use three-dimensional graphics, however, the characters and items in this game are still two-dimensional, pre-rendered sprites. The game offers two camera angles and three engine sizes: 50cc, 100cc and 150cc. Each kart has distinctive handling, acceleration and top speed capabilities. Shells that you fire at rival racers, Bananas that make them skid out and Lightning Bolts that make them small and very slow are just a few of the game's unique power-ups.",,2342
412756,fr,Trove,,"Ramenez vos potes, affûtez vos armes et partez à l’aventure dans Trove, l’ultime MMO « sand-vox » !",steam,9728
349971132,,Pokémon Planet,,Pokemon Planet MMO from pokemon-planet.com,,143403
460329,fr,Sherlock Holmes: Crimes & Punishments,,"Become the most celebrated detective of all time: Sherlock Holmes! Use your impressive talents as a detective to solve six thrilling and varied cases: murders, missing persons, spectacular thefts and numerous investigations that sometimes lead you into the realms of the fantastic.",steam,5541
