TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
369259,de,Wolfenstein: The New Order,,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Under development at Machine Games, a studio comprised of a seasoned group of developers recognized for their work creating story-driven games, Wolfenstein offers a deep game narrative packed with action, adventure and first-person combat.",steam,2031
3963,,Chrono Cross,,"CHRONO CROSS, the sequel to the SNES favorite CHRONO TRIGGER, is one of the most ambitious role-playing games ever made. There are over 40 playable characters, each with their back-story, special moves, abilities, and weapons. The story spans two discs and follows the story of Serge, a young man who is able to cross dimensions. Suddenly he is pulled between worlds, trying to figure out his own past at the same time. The graphics are bright and beautiful, utilizing the PlayStation's capabilities to the fullest. The polygonal character models are huge and detailed, and the pre-rendered backgrounds are immaculately detailed. The music is composed and arranged by Yasunori Mitsuda, and features very realistic-sounding synthesizers. The battle system revolves around Elements, which are used to grant magical powers, as well as to summon huge monsters. For anyone that wanted to see the story of CHRONO TRIGGER continue, this is your chance.",,1804
503018,,With Your Destiny,,,,90317
517301,,Slam Dunk,,"SLAM DUNK! Ardent Story Never Die! Fight for the National Championship! A Real-Time 3v3 Basketball game adapted from the Japanese Anime – “Slam Dunk”. The production is supervised by Toei Animation and distributed by DeNA. Meet the original characters, watch the orginal story and those classic scenes. You will be able to use those familiar skills like “Hua Hua Defense”, “Akagi Dunk” and “Lightning Fast”; experience the strength of each high-school basketball team. Let’s ignite your passion for basketball and feel those touching moment through the competitions. Enjoy creating and developing your very own playing technique!",,92986
1938,,"Warhammer 40,000: Dawn of War",,"Warhammer 40,000: Dawn of War is a revolutionary science fiction real-time strategy (RTS) game set in the violent, post-apocalyptic universe of the 41st Millennium. Utilizing the exceptional game design skills of Relic Entertainment, Dawn of War provides an immersive entertainment experience of epic proportions. Command hardened troops, deadly vehicles and high-tech weaponry with one goal in mind, the complete extermination of the opposition. 
 
Whether you lead Humanity's finest - the Space Marines, - the masters of mechanized warfare and billions-strong human army of the Imperial Guard, the diabolic and villainous traitors of man - the Chaos Space Marines, the brutal and savage beasts - the Orks, or the psychic and technologically advanced alien warriors - the Eldar, you control the action and the fate of your race!",,257
20152,,Flyff,,"Flyff (short for Fly for Fun) is a fantasy MMORPG by Korean development company Gala Lab (formerly Aeonsoft & nFlavor). Flyff is a fairly typical party-oriented grinding game where no character can do everything; efficient play requires working in groups to level up by killing monsters, or Masquerpets. Its main distinctiveness lies in its flying system: flying is the normal method of transportation for characters above level 20.

Flyff is hosted in 13 countries and 10 languages and is played by over 30 million people.


GAMEPLAY:
Players control an avatar that spends most of its active time fighting and most of its inactive time running a shop. Character classes are chosen at level 15 and sub-classes at levels 60 and 130, referred to as the first, second, and third job changes. The job changes are obligatory—when a character reaches the requisite level, experience gain stops until the completion of one of the job quests. At level 120, the character can become a Master, returning to level 60 with enhanced powers and able to work its way back up to level 121 and become a Hero. As of version 17, Heroes may select a third job class at level 130 and level up to the current cap of 150.

Levels are gained based on experience, which can be acquired by killing Masquerpets and by performing quests. Quests generally involve killing specific Masquerpets and collecting the different quest objects they drop; a typical early quest is that of ""Party of Is,"" with the requirement of collecting 7 Chupims through killing Pukepukes.

At each level, the character receives skill points that can be invested in skills available to its job(s). There are two types of skills: those used for attacking and those used for protection and/or enhancement. Skills may have cool-down times and may cause status effects, with confusion, stun, and bleed among the most common effect. It is not possible to acquire maximum levels in all available skills until becoming a level 60 Master.

Characters can be improved by acquiring objects such as improved equipment. Masquerpets drop equipment, the in-game currency penya, consumable items such as food and potions, and quest objects, or players can purchase equipment from other players note this is usually extremely expensive because of the high quality gear that can be acquired this way. These can all be traded between players; Flyff gameplay involves large amounts of buying and selling in order to collect desired equipment. Most equipment items have minimum levels at which they can be used.

Combat
Flyff features melee, ranged and magic combat, with different skills available to different classes. Health points, fight points, and magic power bars are able to be replenished through food, vital drinks and mana refreshers; some classes depend on assists to heal them with magic.

PvP
Player versus player (PvP) combat is allowed on all servers without penalty in the form of dueling. Both players must be over level 15, and within 30 levels of each other, then they must confirm the duel first unless they are within the PvP Arena, a free-for-all environment found on all servers. Player killing is allowed only on the Yetti server and carries a high penalty.


SOCIAL SYSTEMS:
Lord System
Introduced in version 12, the Lord system allows eligible players to be voted as the Lord of their server for 2 weeks. Players must have obtained Hero or Master status to qualify as a Lord candidate. While a Lord, a player may introduce a number of events on the server. Lords are taxed between 0 to 20% on all NPC purchases and returns and are given a portion of all player taxes. 10% of eligible voters must participate in the Lord vote for a Lord to be chosen. To vote for a candidate, a player must be at least level 60 and must have logged in to the game within the last 30 days. Each player may only vote for one candidate per election.

Party System
Players who join a party gain increased experience and loot. A lone player does not benefit from or harm a party. A party starts as a Regular Party, in which experience is distributed evenly among party members in the same location. At level 10, the party becomes Advanced, at which point experience can be distributed to players based on their amount of damage done. An Advanced Party may have up to 8 players; having this many players in a party increases player experience with each monster killed during training.

Guild System
Guilds allow players to socialize; players within a guild can chat with each other and many in-game activities are guild-based. Guilds have a hierarchical chain of command, consisting of the Master/Leader, Kingpins, Captains, Supporters, and Rookies. The guild master may change the permissions for guild members, allowing members to withdraw items or money from the guild bank, rank-up or de-rank other members, and be paid daily. Guilds are able to choose an emblem and cloak to represent themselves and have the use of a warehouse. When a guild reaches the appropriate guild level, increased by supporting the guild through quest items and Penya, the guild master may create guild cloaks at a cost that sport the guild's symbol. A large amount of Flyff end-game content is guild-related.

Guild Siege
This event, held on Saturday in channel 1 of each server, allows guilds to compete in a free-for-all environment. A total of 8 Guilds may enter, and each Guild may have 10 players. To compete, the Guild leader must place a bid; the 8 highest bidders compete.

Clockworks War
The Clockworks War is a guild dungeon that guilds of any level may enter a single time. If the guild fails against the dungeon boss, its players may reattempt to win as many times as necessary for a time period of one hour. Only one guild is permitted inside the Clockworks Arena at a time.

Couple System
The couple system, implemented in Version 13, allows a marriage-style connection between two characters. Characters who become a couple are granted special buffs and skills and receive gifts with new couple level gained.

Mentor/Pupil System
The Mentor/Pupil system, implemented in Version 15, allows any player level 91 or above to take on any character who has not completed their second Job Change as a pupil after completing the mentor qualification quest. This Mentor/Pupil bond provides a special bonus to experience gained by both mentor and pupil while both characters are logged on to the same server. Additionally, upon the pupil reaching certain level marks, the mentor gains 'Mentor Points'; as the mentor gains more of these points, additional pupils may be taken on, to a maximum of 3 pupils when over 100 Mentor Points are gained. These additional pupils grant increases to the experience bonus of the mentor; the other pupils' experience bonus' remain unchanged.

While no action apart from the initial bonding is necessary within the Mentor/Pupil relationship, mentors are encouraged to help their pupils with advice, quests, and/or occasional gifts. If at any time either pupil or mentor becomes dissatisfied, the player may cancel the bond. The Mentor Points of a mentor who loses all pupils returns to 0 and must be regained through new Mentor/Pupil bonds.


OTHER GAME SYSTEMS:
Events
Events involving rare drops and extra experience are held almost every week by the gamemaster team. Maintenance is held every Tuesday evening (gPotato) and Thursday noon (FlyFF PH).

Collector System
Re-Introduced in version 11, the Collector System allows players to collect rare and unique game items through the use of a Collectors.

Private Shops
Players can open private shops, in which held items can be sold at any price. Other players can enter these shops and purchase the items within, with the purchase money transferred to the shop owner's inventory.

Raising Pets
Players may keep seven types of Raised Pets, which start out as eggs that may be dropped by any Masquerpet level 20 and above. An egg can be hatched by the Pet Tamer NPC after feeding the egg 50,000 pet feed. To evolve a pet, players must complete quests given by the Pet Tamer. Pets must also be fed to keep them alive. Each Raised Pet has five levels and three appearances. A player accompanied by a pet receives additional stat points based on the type of pet.

Elements
Monsters are generally associated with a particular in-game elements, of which there are five. Each element is vulnerable to one element and resistant to another. Weapons and armor can be ""elemented"", conferring advantages against monsters of some types and disadvantages against others; many aggressive spells are also elemented.

Cash Shop
Flyff uses a micropayment system through which users can obtain 'Game Cash'. Game Cash can be exchanged for premium items not otherwise available in the game, including clothing, potions, different kinds of scrolls and pick-up pets.


DEVELOPMENT:
In December 2002, Aeonsoft developed the first provisional prototype of the game, called Clockworks Ltd. In September 2003, the company changed the game's name to Flyff, and began its first closed beta in Korea. In July 2004, it won the Game of the Month award from the Korean Ministry of Culture, Sports and Tourism. Over the next year, it was launched in three more countries: China, Taiwan, and Thailand. In October 2005, the US received the closed beta, which ran for a month before Flyff was commercially launched in December.


TECHNICAL DEVELOPMENT:
Game mechanics
Aeonsoft employs its own in-house core technology. The world object engine uses load balancing middle-ware, multi-thread and parallel game logic processing. The 3D flying engine uses faster process with vector and collide mesh and 3D space divided by Octree System. Its network sync engine utilities packet optimization by object move estimation, client-side sync calculation, and object move calibration processes.",,12054
5123,,No More Heroes,,"The journey to become the #1 assassin begins with a single slice 
 
No More Heroes is the story of Travis Touchdown. He has received orders to kill a vagabond. In front of him appears the handsome assassin Helter Skelter. After a fierce skirmish, Travis eliminates Skelter, upon which Silvia Christel arrives. She informs Travis that his victory was done without UAA permission, but he nonetheless becomes the 11th best assassin. And so Travis’s journey begins. 
 
Using the unique characteristics of Nintendo Wii, No More Heroes will offer an exhilarating action experience, a thrilling scenario written by Suda51, and stylish visuals and sounds created by Grasshopper Manufacture Inc. 
 
- Hack and Smash Your Way Through Santa Destroy, California: Unleash a lethal combination of sword slashes and wrestling moves in this fast paced third-person action game. Easy to learn, but challenging to master. 
 
- Roam a Sand Box Universe in Full 3D: Immerse yourself in a modern, highly stylized world. Roam the city on foot or slide around corners on your speed bike. 
 
- An Action Experience Unlike Any Other on Wii: Bring the pain and let your plasma-beam katana do the talking. You control the action with two Wii remote sensitive attack stances and an arsenal of close combat wrestling moves. 
 
- Interactive Special Attacks and Over-The-Top Finishing Moves: Complete special moves by matching your Wii remote's movements to the cues on screen. The crazier you finish off your opponent, the more cash you'll earn for your efforts. 
 
- Side Missions and Mini-Games: Complete side jobs for extra cash or just play them for fun. Features games like Pizza Delivery, Graffiti Blaster and Speed Bike Racing. 
 
- Highly Stylized Environments and Gameplay: Features environments that are both stunning and stylish. Gameplay gives a nod to the classic arcade games of the 80's, as well as the games of tomorrow.",,2272
18519,,Mega Man X4,,"X-PLOSIVE GAMEPLAY. 
X-TREME GRAPHICS. 
MEGA MAN X4! 
 
Vibrant Animation • Relentless Enemies 
Unsurpassed Graphics • Hidden Secrets 
Mega Man X4 bombards the PlayStation game console and never lets up! 
 
Battle armies of Maverick Reploid Robots while mastering all-new strategic moves like the Air Hover and Zero's Saber Tactic system. Discover a myriad of power-ups, secret rooms, extra weapons and invincible vehicles to take on 8 all new X-Hunter Bosses. And for the first time, play as Mega Man X or battle with his mighty partner Zero in 2 separate adventures. Mega Man X4 - now you can be a hero, or a Zero! 
 
* Now, play as Mega Man X or Zero! 
* New X-Hunter levels with vivid color, brilliant detail, intricate passages, secret rooms and hard-to-reach items. 
* Invincible vehicles like the Land Chaser superbike and other robot ride armors.",,1744
515880,,Bitcoin,,,,130771
514308,de,Resident Evil Resistance,,"Erlebe ein neues 1-gg-4-Online-Multiplayer-Spiel im Resident-Evil-Universum, in dem sich vier Überlebende einem unheimlichen Mastermind stellen.",steam,122108
1828,,Chip 'n Dale Rescue Rangers,,"Chip 'n Dale Rescue Rangers (チップとデールの大作戦 Chippu to Dēru no Daisakusen?, lit. ""Chip 'n Dale's Mission"") is a platformer video game developed and published by Capcom based on the Disney animated series of the same name. Originally released for the Nintendo Entertainment System in Japan and North America in 1990, it came to Europe the next year, and was ported to the Nintendo PlayChoice-10 arcade system. It sold approximately 1.2 million copies worldwide.",,6490
489405,,DRAGON BALL Z DOKKAN BATTLE,,"A brand-new chapter in the Dragon Ball Z saga has arrived! 
Now you can experience all the nonstop action in the palm of your hand!",,88818
3337,,The Legend of Zelda: Link's Awakening,,"A Game Boy fantasy adventure like no other! 
 
Nintendo's fantasy adventure hero, Link of Hyrule, returns in this new epic quest...Link's Awakening. Link's newest challenge is set on the mysterious Koholint Island, a place where dreams and reality collide. As a castaway, Link must find a way to escape from the island and return to his beloved homeland of Hyrule. 
 
But it won't be as easy as chartering a boat. The island's inhabitants have no knowledge of the outside world. One creature, a talking Owl, may know the solution to Link's dilemma, but first Link must tackle eight dungeons full of treacherous monsters and tricky taps. His goal: find the eight Instruments of the Sirens and awaken the omnipotent Wind Fish which rules the island. 
 
Link will battle new enemies and make new friends in one of the most in-depth fantasy adventures for Game Boy yet! 
 
A battery-backed memory will save up to three games so you never have to start your journey empty-handed.",,1028
26175,de,PlanetSide 2,,"PlanetSide 2 ist Schauplatz eines umfassenden planetarischen Krieges, in dem Tausende von Spielern gleichzeitig zusammen auf riesigen Kontinenten kämpfen. Setze Infanterie, Boden- und Luftfahrzeuge sowie Teamarbeit ein, um deine Feinde in diesem revolutionären Ego-Shooter massenweise zu vernichten.",steam,1265
68018,de,Elsword,,"Elsword is a free-to-play, online action RPG that uses classic side-scrolling game mechanics in an immersive manga inspired world.",steam,19133
495543,de,Panty Party,,Panty Party ist ein geschwindigkeitsorientiertes Kampfspiel. Fliege als Panty durch die Straßen oder zwischen Gebäuden. Suche nach feindlichen Pantys und tritt ihnen in die bösen ♥♥♥!,steam,30339
245,,Stubbs the Zombie in Rebel Without a Pulse,,"The game is set in a fictional City of the Future in 1959. Stubbs, a zombie who'll tug at your heartstrings and tickle your funnybone even as he's tearing the living guts right out of your body. This former traveling salesman trades in his briefcase for your braincase as the leading man in Wideload's first game, Stubbs the Zombie in ""Rebel Without a Pulse"".

In this game, players take on the role of the rebel himself Stubbs, a wisecracking Zombie who takes on an ultra-modern city of the future using nothing but his own carcass and the weapons of his possessed enemies. The game's tongue-in-cheek humor, innovative combat and strong storyline keep Stubbs the Zombie's gameplay as bizarre and unpredictable as its namesake.

On his quest, Stubbs lurches his way through numerous large and visually captivating indoor/outdoor environments in and around the gleaming city of Punchbowl, PA, a city built during the Eisenhower administration to show off the ultra-futuristic technology of the 21st century. Stubbs' brain-eating adventure brings him through bustling shopping districts and verdant farmlands to battle mad scientists, rural militiamen and the world's deadliest barbershop quartet. His enemies have shotguns, tanks, and all manner of futuristic weaponry. All Stubbs has is his own rotting corpse, a distinct lack of pain or conscience, and the ability to turn foes into zombie allies.

What begins as one zombie's search for revenge quickly escalates into an all-out war between the living and the dead - but this time it's the zombie fighting for truth, justice and the redemption of true love. Yes, it's a love story too.",,79
32207,de,The Binding of Isaac,,Jetzt 20% böser mit dem kostenlosen Halloween-Update!,steam,2132
15500,,Shining the Holy Ark,,"As the capable mercenary Arthur, you must summon every ounce of your role-playing prowess and lead your comrades on a do-or-die hunt for the kingdom's sacred artifacts. It's the RPG you've been waiting for, loaded with enough Medieval monsters and challenging ""four character"" control to stretch your role playing skills far beyond your wildest imagination.",,46063
6263,de,Sonic Adventure 2: Battle,,Experience two unique adventures featuring both long-time heroes and new and returning villains as they battle for the fate of the world!,steam,7858
503742,,Naruto Online,,Naruto Online is a official game for PC and Web Browser,,22797
489136,,Rock Band 4,,"Rock Band, the award-winning social and interactive music performance experience, is back! Form your own band, rock the world, and live out your ultimate rock and roll fantasy, with your friends, family, or as a solo act. Rock Band 4 delivers the ultimate platform for gamers to experience music, giving players the chance to rock in the shoes of the biggest guitarists, bassists, drummers, and singers of all time. Rock Band 4 delivers the most authentic music game ever, challenging rockers to master lead guitar, bass guitar, drums, and vocals.",,10128
2993,,Pokémon: Diamond/Pearl,,"Pokémon Diamond Version and Pearl Version are role-playing games (RPGs) developed by Game Freak and published by Nintendo for the Nintendo DS. With the enhanced remake Pokémon Platinum, the games comprise the fifth installment and fourth generation of the Pokémon series of RPGs. First released in Japan on September 28, 2006, the games were later released to North America, Australia, and Europe over the course of 2007.

Like previous Pokémon games, Diamond and Pearl chronicle the adventures of a young Pokémon trainer as he/she trains and battles Pokémon while also thwarting the schemes of a criminal organization. The games add many new features, such as Internet play over the Nintendo Wi-Fi Connection and changes to battle mechanics and Pokémon Contests, along with addition of 107 new Pokémon. The games are independent of each other but feature largely the same plot and while both can be played separately, it is necessary to trade between them in order to complete the games' Pokédexes.",,1560
519012,,RIDE 4,,"Are you ready to live the best gaming experience that a motorcycle fan can get? RIDE 4 will spark your competitive soul with hundreds of bikes, dozens of tracks and a whole new level of realism.",,133922
519528,,Ravenfall,,,,138421
491471,de,HITMAN,,"Es gibt eine Welt außerhalb unserer Welt. Eine Welt ohne Gesetze und Moralvorstellungen. Eine Welt, die niemals schläft und allgegenwärtig ist. Und wer sie einmal betreten hat ... kann nie mehr zurück. Willkommen in der Welt der Auftragskiller. Sie sind Agent 47, der beste Killer der Welt.",steam,11157
496058,de,LUNA: The Shadow Dust,,"LUNA The Shadow Dust ist ein von Hand animiertes Rätsel-Adventure, das durch grafisch opulente Filmsequenzen und einem eigens komponierten Soundtrack seine Geschichte ohne Worte erzählt.",steam,56463
29143,,Catherine,,"Vincent is trapped in a nightmare, facing a choice of marrying his longtime girlfriend Katherine or moving on to the incredible blonde he just woke up to-- named Catherine! The worst part is, if he makes the wrong choice, he could end up dead.
Hangout, drink, send texts, and watch the story unfold through full HD cinematics.",,2151
510577,de,Skater XL,,"Experience unparalleled board control and responsiveness while you skate iconic real-world skate spots. This is the evolution of skateboarding gameplay. With Independent Foot Control and unique physics-based gameplay, skate gamers finally have the expressive controls they have always dreamed of.",steam,113175
517515,de,Library Of Ruina,,"&quot;May you find your book in this place.&quot; Combat between the guests and the librarians breaks out as if it were on a stage. Defeated guests turn into books, and the Library grows onward. And eventually, get your hands on… The one singular, perfect book.",steam,131760
66410,de,The Walking Dead: Season Two,,"The Walking Dead: Season Two continues the story of Clementine, a young girl orphaned by the undead apocalypse. Left to fend for herself, she has been forced to learn how to survive in a world gone mad.",steam,3097
510825,de,Atlas,,"Set sail for the ultimate pirate experience! Embark on a grand adventure alongside thousands of other players in one of the largest game worlds ever built (and even claim a piece of it to call your own). Build your ship, assemble your crew, sail the high seas, and become a pirate legend!",steam,113116
34134,de,Call of Duty: Black Ops II,,"Pushing the boundaries of what fans have come to expect from the record-setting entertainment franchise, Call of Duty®: Black Ops II propels players into a near future Cold War",steam,1122
30367,,EarthBound,,"A turn-based JRPG and sequel to then-Japan-only Earthbound Beginnings (1989) in which Ness, a young boy living in a land based on the USA, leaves home to go on an adventure through strange locations, get to know quirky characters and defeat an unknowable alien threat called Giygas while facing up to the realities of growing up and becoming familiar with the real world.",,2899
459104,de,Night in the Woods,,"NIGHT IN THE WOODS is an adventure game focused on exploration, story, and character, featuring dozens of characters to meet and lots to do across a lush, vibrant world.",steam,10148
32257,,Ao Oni,,"Hiroshi and his three friends, Takuro, Takeshi, and Mika, decide to visit an abandoned mansion that is rumored to be haunted. They come across a blue monster that chases them around the mansion.",,46941
1494,de,Call of Duty,,"Call of Duty® stellt den tragischen Realismus und die cineastische Intensität der Schlachten des Zweiten Weltkriegs auf eine bisher einzigartige Art und Weise dar – durch die Augen von Soldaten und unbekannten Helden einer Allianz von Ländern, die gemeinsam den Verlauf der modernen Geschichte formten.",steam,621
4694,,Super Monkey Ball 2,,"The object of Super Monkey Ball 2 is to guide a monkey trapped inside a plastic ball through a maze to the goal. There are three variations, story mode, challenge mode, and practice mode. In story mode you have unlimited number of tries to complete a stage, and after clearing 10 stages a movie clip is shown followed by a new world of 10 stages. In challenge mode, you have a limited number of monkeys and a time limit to complete numerous levels of increasing difficulty. In practice mode you can play any stage already completed in the other two modes. 
 
In addition to the main game options, numerous party games are also included. These are monkey race, monkey fight, monkey target, monkey billiards, monkey bowling, monkey golf, monkey boat, monkey shot, monkey dogfight, monkey soccer, monkey baseball, and monkey tennis. The party games can be played by one to four players.",,2928
26992,,Mass Effect 3,,"Earth is burning. The Reapers have taken over and other civilizations are falling like dominoes. Lead the final fight to save humanity and take back Earth from these terrifying machines, Commander Shepard. You'll need backup for these battles. Fortunately, the galaxy has a habit of sending unexpected species your way. Recruit team members and forge new alliances, but be prepared to say goodbye at any time as partners make the ultimate sacrifice. It's time for Commander Shepard to fight for the fate of the human race and save the galaxy. No pressure, Commander. 
 
Fight smarter. Take advantage of new powers and combat moves. Shepard can now blind fire at enemies and build tougher melee attacks. Plus, when you fight as a team you can combine new biotic and tech powers to unleash devastating Power Combos. 
 
Build the final force. Build a team from a variety of races and classes and combine their skills to overcome impossible odds. You'll be joined by newcomers like James Vega, a tough-as-nails soldier, as well as EDI, a trusted AI in a newly acquired physical form. Keep an eye out for beloved characters from your past, but beware. Some may not survive the final battle... 
 
Face off against friends. Enjoy an integrated co-op multiplayer mode and team up with friends online to liberate key conflict zones from increasingly tough opponents. Customize your warrior and earn new weapons, armor, and abilities to build war preparedness stats in your single player campaign.",,75
28798,de,Edna & Harvey: The Breakout,,Das preisgekrönte Erstlingswerk von den Machern der Adventures Deponia und The Whispered World jetzt erstmals auf Steam. Begleite Edna und ihren sprechenden Stoffhasen Harvey bei der Flucht aus ihrer Gummizelle. Eine bizarre Reise quer durch die Irrenanstalt und darüber hinaus.,steam,15736
2114112061,de,Hourglass,,"Hourglass ist ein atmosphärisches, First-Person Puzzle-Adventure, in welchem du die Zeit manipulieren musst, um schwierige Rätsel zu lösen. Schlüpf in die Rolle von Aywa, die Tochter eines Archäologen, welche nach Ägypten reist, um ihren verschollenen Vater zu finden.",steam,122270
1794914319,,Alba: A Wildlife Adventure,,"Small actions can make a big difference. Join Alba, a young activist as she sets out to save a beautiful island and its wildlife.",,135919
91628704,,Dorfromantik,,"Dorfromantik is a peaceful building strategy and puzzle game where you create a beautiful and ever-growing village landscape by placing tiles. Explore a variety of colorful biomes, discover and unlock new tiles and complete quests to fill your world with life!",,134799
493021,,Madden NFL 17,,"Take your team all the way in Madden NFL 17 with new and immersive features in the deepest Franchise mode to-date, putting you at the center of your team’s Championship run. Arm your team for gridiron glory on both sides of the ball with innovative ball carrier feedback cues, defender fake out mechanics and a new, authentic defensive AI system. Driven by the most balanced gameplay yet, along with fun and fresh ways to play modes such as Ultimate Team and Draft Champions, Madden NFL 17 is the most complete Madden…ever.",,19463
1848487811,,APEX,,"Get ready to bury the world’s most renowned cars when you race against them with your own brand of sports car. Start off with a small garage, create the ultimate driving machine and go into business as the up and coming sports car manufacturer. Your goal is to build up a reputation for your brand by racing your cars against real sports cars. The more races you win, the more pedigree your brand will receive. If you consistently win the races, you are put to the challenge to start a production line, sell your cars, design new ones, and continue the cycle.",,5728
499537,de,Untitled Goose Game,,Es ist ein schöner Tag im Dorf und du bist eine schreckliche Gans.,steam,72813
3951,,RF Online,,RF Online is a Korean 3D MMORPG,,22579
509009,de,Gloomhaven,,"Whether you are drawn to Gloomhaven by the call of adventure or by an avid desire for gold glimmering in the dark, your fate will surely be the same. Gloomhaven, the digital adaptation of the acclaimed board game, mixes Tactical-RPG and dungeon-crawling.",steam,106803
19275,de,DC Universe Online,,"...riesige Mehrspielerschlachten, neue Legends Charaktere und eine ganz neue Waffe.",steam,576
2162,de,Call of Duty 2,,"In Call of Duty® 2 werden die ganze Intensität und die Wirren des Krieges aus der Perspektive normaler Soldaten gezeigt, die zusammen in den Schlachten des Zweiten Weltkriegs kämpfen. Dank der genialen Grafiken der neuen COD™2-Engine werden die Kämpfe in der Fortsetzung der Version des Jahres 2003 von 'Call of Duty', Gewinner von über 80...",steam,622
497527,de,Doki Doki Literature Club!,,The Literature Club is full of cute girls! Will you write the way into their heart? This game is not suitable for children or those who are easily disturbed.,steam,55935
6415,,StepMania,,"StepMania is a cross-platform rhythm video game and engine. It was originally developed as a simulator of Konami's arcade game series Dance Dance Revolution, and has since evolved into an extensible rhythm game engine capable of supporting a variety of rhythm-based game types. It can be played with a variety of peripherals, most commonly dance mats or 'pads'. 
 
Several video game series, including In the Groove and Pump It Up Pro use StepMania as their game engine.",,51311
497411,,Forza Motorsport 7,,"Forza Motorsport 7 immerses players in the exhilarating thrill of competitive racing. From mastering the new motorsport-inspired campaign to collecting a wide range of cars to experiencing the excitement of driving at the limit, this is Forza reimagined.",,36872
497585,de,Graveyard Keeper,,"Graveyard Keeper is die ungenaueste mittelalterliche Friedhofsmanagement-Simulation des Jahres. Baue und manage deinen eigenen Friedhof, während du Mittel und Wege findest, Kosten zu sparen, Geld zu verdienen und alle Ressourcen, die dir zur Verfügung stehen, zu nutzen.",steam,27384
25367,de,Dungeon Fighter Online,,"Get ready for the ultimate brawl! Dungeon Fighter Online is a classic beat-em up 2D action game with an epic storyline and RPG elements! Choose from 14 diverse classes, and unravel ancient mysteries as you punch, slash, shoot, or summon your way to victory!",steam,26606
2897,,The Simpsons: Hit & Run,,"Strange wasp-shaped spy cameras, shady black vans lingering about, and a brand new flavor of Buzz Cola that everyone seems a bit too excited about. What could it all mean? 
 
Find out as you take to the streets as America's most beloved dysfunctional animated family: The Simpsons! In this timeless action-adventure game, you can work to uncover the conspiracy taking place in Springfield while playing as these beloved characters. 
 
As you progress through the game, you'll explore 3 unique areas of Springfield made up of many locations from the show. You can ride around in style with a memorable array of vehicles from the show or take a walk around on foot. You'll stumble into adrenaline-pumping story missions, take part in some fast paced street races and help out some of the townsfolk in bonus missions. Around every corner there's pesky wasps to be destroyed, collector cards to find and secret gags to uncover.",,2844
500727,,EA Sports UFC 3,,"EA SPORTS UFC 3 revolutionizes authentic fighting movement with Real Player Motion Tech, a new animation technology that delivers the most responsive and authentic athletic motion in sports gaming. Every punch, kick, block, and counter has been recaptured and rebuilt on cutting-edge motion-capture tech to look and feel life-like and responsive, delivering a more competitive fighting experience. In G.O.A.T. Career Mode, players must build fight hype to gain fans, earn cash to train at new gyms, and create heated rivalries with other fighters to capture the world's attention. How you promote outside of the Octagon matters as much as how you perform inside of it as you progress to becoming the Greatest of All Time. In addition, an all-new suite of customizable multiplayer modes let you and your friends get into the Octagon and face off in fast, fun, intense pick-up-and-play bouts where a highlight-reel knockout is always only one strike away and victory happens in the blink of an eye.",,75297
103828,,Pokémon X/Y,,"Your adventure in Pokémon X and Pokémon Y takes place in the Kalos region, home to beautiful skies and forests! The Kalos region is full of interesting places to visit and explore! 
 
Progressing with the game let you enter the central city of the Kalos region is Lumiose City, a thriving metropolis filled with customers checking out its variety of shops. Many roads extend from the iconic tower at the city's center.",,2287
9182,,Dark Cloud 2,,"BUILD your world. INVENT your weapons. CREATE your adventure. 
 
Discover a secret binding the past, present and future. A secret where an innocent inventor, a temporal warrior and an ageless evil hold the key. 
 
Experience an epic action/RPG adventure that relies on your innovation as much as exploration and fighting reflexes.",,1215
1900396348,,POPULATION: ONE,,"Fly anywhere, climb anything, build defenses... All in a VR Battle Royale.",,139377
2769,,The Secret of Monkey Island,,"I cursed my luck again as I slid down the monkey's throat. Have my dreams of guzzling grog and plundering galleons been reduced to this? ""Three small trials and you're a pirate like us,"" they said. Fair enough. If only I could stomach the foul brew these scurvy seadogs swilled, the rest would be easy. How could I have known I'd meet a powerful and beautiful woman with a jealous suitor too stupid to realize he'd been dead for years? And how can I crawl through this great stone monkey to find a man who walks three inches above the ground and sets fire to his beard every morning? 
 
Do business with quaint and humble shopkeepers. Participate in complex and meaningful dialogues. Visit interesting places and steal stuff. Experience the never-ending nightlife of Melee Island.",,60
495711,,Need for Speed: Most Wanted,,"The player arrives in Rockport City, driving a racing version of the BMW M3 GTR (E46). Following Mia Townsend (played by Josie Maran), the player proves his driving prowess as he is pursued by a veteran police officer named Sergeant Cross (played by Dean McKenzie), who vows to take down the player and end street racing in Rockport. 
Races seem to be in the player's favor until a particular group of racers, led by the game's antagonist, Clarence ""Razor"" Callahan (played by Derek Hamilton), sabotages and win the player's car in a race.",,98
8464,,Parasite Eve,,A survival horror action role-playing game and a sequel to the novel Parasite Eve written by Hideaki Sena. It is also the first game in the Parasite Eve video game series.,,7357
19858,de,Star Trek Online,,In Star Trek Online wird das Star Trek Universum zum allerersten Mal in wirklich atemberaubender Größe lebendig. Die Spieler übernehmen den Stuhl des Captains und haben das Kommando über ein eigenes Schiff mit Besatzung.,steam,7584
